Start runing encode (mbh, keyframe-5, devel2013, 1, 33) at 13-Sep-2013 11:06:17
Finish runing encode (mbh, keyframe-5, test2013, 6924, 6946) at 13-Sep-2013 14:33:49
Finish runing encode (mbh, keyframe-5, test2013, 6993, 7015) at 13-Sep-2013 14:33:49
Start runing encode (mbh, keyframe-5, test2013, 7223, 7245) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7246, 7268) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7085, 7107) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7108, 7130) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7177, 7199) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7131, 7153) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7269, 7291) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7338, 7360) at 13-Sep-2013 14:33:58
Start runing encode (mbh, keyframe-5, test2013, 7384, 7406) at 13-Sep-2013 14:33:59
Finish runing encode (mbh, keyframe-5, test2013, 7154, 7176) at 13-Sep-2013 14:34:03
Finish runing encode (mbh, keyframe-5, test2013, 7062, 7084) at 13-Sep-2013 14:34:03
Finish runing encode (mbh, keyframe-5, test2013, 7315, 7337) at 13-Sep-2013 14:34:03
Finish runing encode (mbh, keyframe-5, test2013, 7223, 7245) at 13-Sep-2013 14:34:03
Finish runing encode (mbh, keyframe-5, test2013, 7085, 7107) at 13-Sep-2013 14:34:03
Finish runing encode (mbh, keyframe-5, test2013, 7269, 7291) at 13-Sep-2013 14:34:03
Finish runing encode (mbh, keyframe-5, test2013, 7246, 7268) at 13-Sep-2013 14:34:04
Finish runing encode (mbh, keyframe-5, test2013, 7361, 7383) at 13-Sep-2013 14:34:04
Finish runing encode (mbh, keyframe-5, test2013, 7108, 7130) at 13-Sep-2013 14:34:04
Finish runing encode (mbh, keyframe-5, test2013, 7292, 7314) at 13-Sep-2013 14:34:04
Finish runing encode (mbh, keyframe-5, test2013, 7384, 7406) at 13-Sep-2013 14:34:04
Finish runing encode (mbh, keyframe-5, test2013, 7200, 7222) at 13-Sep-2013 14:34:04
Finish runing encode (mbh, keyframe-5, test2013, 7338, 7360) at 13-Sep-2013 14:34:05
Finish runing encode (mbh, keyframe-5, test2013, 7177, 7199) at 13-Sep-2013 14:34:05
Finish runing encode (mbh, keyframe-5, test2013, 7131, 7153) at 13-Sep-2013 14:34:05
Start runing encode (mbh, keyframe-5, test2013, 7683, 7705) at 13-Sep-2013 14:34:12
Start runing encode (mbh, keyframe-5, test2013, 7591, 7613) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7476, 7498) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7568, 7590) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7407, 7429) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7499, 7521) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7453, 7475) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7614, 7636) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7637, 7659) at 13-Sep-2013 14:34:13
Start runing encode (mbh, keyframe-5, test2013, 7430, 7452) at 13-Sep-2013 14:34:14
Finish runing encode (mbh, keyframe-5, test2013, 7499, 7521) at 13-Sep-2013 14:34:25
Finish runing encode (mbh, keyframe-5, test2013, 7660, 7682) at 13-Sep-2013 14:34:25
Finish runing encode (mbh, keyframe-5, test2013, 7637, 7659) at 13-Sep-2013 14:34:25
Finish runing encode (mbh, keyframe-5, test2013, 7752, 7774) at 13-Sep-2013 14:34:25
Finish runing encode (mbh, keyframe-5, test2013, 7407, 7429) at 13-Sep-2013 14:34:25
Finish runing encode (mbh, keyframe-5, test2013, 7545, 7567) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7522, 7544) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 3221, 3243) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7591, 7613) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7729, 7751) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7476, 7498) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7683, 7705) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7614, 7636) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7706, 7728) at 13-Sep-2013 14:34:26
Finish runing encode (mbh, keyframe-5, test2013, 7453, 7475) at 13-Sep-2013 14:34:27
Finish runing encode (mbh, keyframe-5, test2013, 7430, 7452) at 13-Sep-2013 14:34:27
Start runing encode (mbh, keyframe-5, test2013, 7844, 7866) at 13-Sep-2013 14:34:28
Start runing encode (mbh, keyframe-5, test2013, 7775, 7797) at 13-Sep-2013 14:34:28
Start runing encode (mbh, keyframe-5, test2013, 7798, 7820) at 13-Sep-2013 14:34:28
Start runing encode (mbh, keyframe-5, test2013, 7867, 7889) at 13-Sep-2013 14:34:28
Finish runing encode (mbh, keyframe-5, test2013, 7844, 7866) at 13-Sep-2013 14:34:36
Finish runing encode (mbh, keyframe-5, test2013, 7775, 7797) at 13-Sep-2013 14:34:36
Finish runing encode (mbh, keyframe-5, test2013, 7821, 7843) at 13-Sep-2013 14:34:36
Finish runing encode (mbh, keyframe-5, test2013, 7798, 7820) at 13-Sep-2013 14:34:37
Finish runing encode (mbh, keyframe-5, test2013, 7867, 7889) at 13-Sep-2013 14:34:38
Start runing encode (mbh, keyframe-5, test2013, 8235, 8257) at 13-Sep-2013 14:34:42
Start runing encode (mbh, keyframe-5, test2013, 7982, 8004) at 13-Sep-2013 14:34:42
Start runing encode (mbh, keyframe-5, test2013, 8097, 8119) at 13-Sep-2013 14:34:43
Start runing encode (mbh, keyframe-5, test2013, 8281, 8303) at 13-Sep-2013 14:34:43
Start runing encode (mbh, keyframe-5, test2013, 8051, 8073) at 13-Sep-2013 14:34:43
Start runing encode (mbh, keyframe-5, test2013, 8074, 8096) at 13-Sep-2013 14:34:43
Start runing encode (mbh, keyframe-5, test2013, 7913, 7935) at 13-Sep-2013 14:34:43
Start runing encode (mbh, keyframe-5, test2013, 8028, 8050) at 13-Sep-2013 14:34:43
Start runing encode (mbh, keyframe-5, test2013, 7936, 7958) at 13-Sep-2013 14:34:43
Start runing encode (mbh, keyframe-5, test2013, 8143, 8165) at 13-Sep-2013 14:34:43

Start runing encode (mbh, keyframe-5, test2013, 7959, 7981) at 13-Sep-2013 14:34:43
Finish runing encode (mbh, keyframe-5, test2013, 4187, 4209) at 13-Sep-2013 14:34:45
Finish runing encode (mbh, keyframe-5, test2013, 4279, 4301) at 13-Sep-2013 14:34:46
Finish runing encode (mbh, keyframe-5, test2013, 2715, 2737) at 13-Sep-2013 14:34:50
Start runing encode (mbh, keyframe-5, test2013, 8327, 8349) at 13-Sep-2013 14:34:58
Start runing encode (mbh, keyframe-5, test2013, 8304, 8326) at 13-Sep-2013 14:34:58
Finish runing encode (mbh, keyframe-5, test2013, 1174, 1196) at 13-Sep-2013 14:35:06
Finish runing encode (mbh, keyframe-5, test2013, 4325, 4347) at 13-Sep-2013 14:35:08
Start runing encode (mbh, keyframe-5, test2013, 8373, 8395) at 13-Sep-2013 14:35:13
Start runing encode (mbh, keyframe-5, test2013, 8350, 8372) at 13-Sep-2013 14:35:13
Finish runing encode (mbh, keyframe-5, test2013, 4003, 4025) at 13-Sep-2013 14:35:16
Finish runing encode (mbh, keyframe-5, test2013, 3267, 3289) at 13-Sep-2013 14:35:17
Finish runing encode (mbh, keyframe-5, test2013, 3497, 3519) at 13-Sep-2013 14:35:26
Start runing encode (mbh, keyframe-5, test2013, 8419, 8441) at 13-Sep-2013 14:35:28
Start runing encode (mbh, keyframe-5, test2013, 8396, 8418) at 13-Sep-2013 14:35:28
Finish runing encode (mbh, keyframe-5, test2013, 3681, 3703) at 13-Sep-2013 14:35:37
Start runing encode (mbh, keyframe-5, test2013, 8465, 8487) at 13-Sep-2013 14:35:43
Start runing encode (mbh, keyframe-5, test2013, 8442, 8464) at 13-Sep-2013 14:35:43
Finish runing encode (mbh, keyframe-5, devel2013, 32671, 32678) at 13-Sep-2013 14:35:56
Finish runing encode (mbh, keyframe-5, test2013, 5015, 5037) at 13-Sep-2013 14:35:57
Finish runing encode (mbh, keyframe-5, test2013, 3060, 3082) at 13-Sep-2013 14:36:07
Start runing encode (mbh, keyframe-5, test2013, 8488, 8510) at 13-Sep-2013 14:36:13
Finish runing encode (mbh, keyframe-5, test2013, 5222, 5244) at 13-Sep-2013 14:36:20
Finish runing encode (mbh, keyframe-5, test2013, 3980, 4002) at 13-Sep-2013 14:36:22
Start runing encode (mbh, keyframe-5, test2013, 8580, 8602) at 13-Sep-2013 14:36:27
Start runing encode (mbh, keyframe-5, test2013, 8534, 8556) at 13-Sep-2013 14:36:28
Start runing encode (mbh, keyframe-5, test2013, 8557, 8579) at 13-Sep-2013 14:36:28
Finish runing encode (mbh, keyframe-5, test2013, 3727, 3749) at 13-Sep-2013 14:36:33
Finish runing encode (mbh, keyframe-5, test2013, 5199, 5221) at 13-Sep-2013 14:36:39
Start runing encode (mbh, keyframe-5, test2013, 8603, 8625) at 13-Sep-2013 14:36:43
Start runing encode (mbh, keyframe-5, test2013, 8626, 8648) at 13-Sep-2013 14:36:43
Start runing encode (mbh, keyframe-5, test2013, 8649, 8671) at 13-Sep-2013 14:36:58
Finish runing encode (mbh, keyframe-5, test2013, 5130, 5152) at 13-Sep-2013 14:37:11
Finish runing encode (mbh, keyframe-5, test2013, 7913, 7935) at 13-Sep-2013 14:37:13
Finish runing encode (mbh, keyframe-5, test2013, 4670, 4692) at 13-Sep-2013 14:37:14
Finish runing encode (mbh, keyframe-5, test2013, 4210, 4232) at 13-Sep-2013 14:37:18
Start runing encode (mbh, keyframe-5, test2013, 8718, 8740) at 13-Sep-2013 14:37:28
Start runing encode (mbh, keyframe-5, test2013, 8695, 8717) at 13-Sep-2013 14:37:28
Start runing encode (mbh, keyframe-5, test2013, 8672, 8694) at 13-Sep-2013 14:37:28
Finish runing encode (mbh, keyframe-5, test2013, 7890, 7912) at 13-Sep-2013 14:37:41
Finish runing encode (mbh, keyframe-5, test2013, 3658, 3680) at 13-Sep-2013 14:37:43
Finish runing encode (mbh, keyframe-5, test2013, 5038, 5060) at 13-Sep-2013 14:37:51
Finish runing encode (mbh, keyframe-5, test2013, 5107, 5129) at 13-Sep-2013 14:37:54
Start runing encode (mbh, keyframe-5, test2013, 8764, 8786) at 13-Sep-2013 14:37:57
Start runing encode (mbh, keyframe-5, test2013, 8787, 8809) at 13-Sep-2013 14:37:58
Start runing encode (mbh, keyframe-5, test2013, 8833, 8855) at 13-Sep-2013 14:37:58
Finish runing encode (mbh, keyframe-5, test2013, 5751, 5773) at 13-Sep-2013 14:38:01
Start runing encode (mbh, keyframe-5, test2013, 8856, 8878) at 13-Sep-2013 14:38:13
Finish runing encode (mbh, keyframe-5, test2013, 3796, 3818) at 13-Sep-2013 14:38:14
Start runing encode (mbh, keyframe-5, test2013, 8879, 8901) at 13-Sep-2013 14:38:14
Finish runing encode (mbh, keyframe-5, test2013, 4164, 4186) at 13-Sep-2013 14:38:19
Start runing encode (mbh, keyframe-5, test2013, 8902, 8924) at 13-Sep-2013 14:38:27
Start runing encode (mbh, keyframe-5, test2013, 8925, 8947) at 13-Sep-2013 14:38:28
Finish runing encode (mbh, keyframe-5, test2013, 3865, 3887) at 13-Sep-2013 14:38:29
Finish runing encode (mbh, keyframe-5, test2013, 5567, 5589) at 13-Sep-2013 14:38:39
Finish runing encode (mbh, keyframe-5, test2013, 4486, 4508) at 13-Sep-2013 14:38:41
Start runing encode (mbh, keyframe-5, test2013, 8971, 8993) at 13-Sep-2013 14:38:42
Start runing encode (mbh, keyframe-5, test2013, 8948, 8970) at 13-Sep-2013 14:38:43
Finish runing encode (mbh, keyframe-5, test2013, 5636, 5658) at 13-Sep-2013 14:38:48
Finish runing encode (mbh, keyframe-5, test2013, 3842, 3864) at 13-Sep-2013 14:38:57
Start runing encode (mbh, keyframe-5, test2013, 8994, 9016) at 13-Sep-2013 14:39:13
Start runing encode (mbh, keyframe-5, test2013, 9017, 9039) at 13-Sep-2013 14:39:13
Finish runing encode (mbh, keyframe-5, test2013, 3359, 3381) at 13-Sep-2013 14:39:20
Start runing encode (mbh, keyframe-5, test2013, 9063, 9085) at 13-Sep-2013 14:39:27
Start runing encode (mbh, keyframe-5, test2013, 9040, 9062) at 13-Sep-2013 14:39:28
Finish runing encode (mbh, keyframe-5, test2013, 4808, 4830) at 13-Sep-2013 14:39:36
Start runing encode (mbh, keyframe-5, test2013, 9086, 9108) at 13-Sep-2013 14:39:42
Finish runing encode (mbh, keyframe-5, test2013, 4739, 4761) at 13-Sep-2013 14:39:48
Finish runing encode (mbh, keyframe-5, test2013, 5498, 5520) at 13-Sep-2013 14:39:57
Finish runing encode (mbh, keyframe-5, test2013, 8442, 8464) at 13-Sep-2013 14:39:57
Start runing encode (mbh, keyframe-5, test2013, 9109, 9131) at 13-Sep-2013 14:39:58
Finish runing encode (mbh, keyframe-5, test2013, 8143, 8165) at 13-Sep-2013 14:40:02
Finish runing encode (mbh, keyframe-5, test2013, 5820, 5842) at 13-Sep-2013 14:40:10
Start runing encode (mbh, keyframe-5, test2013, 9155, 9177) at 13-Sep-2013 14:40:13
Finish runing encode (mbh, keyframe-5, test2013, 8557, 8579) at 13-Sep-2013 14:40:14
Finish runing encode (mbh, keyframe-5, test2013, 8166, 8188) at 13-Sep-2013 14:40:16
Finish runing encode (mbh, keyframe-5, test2013, 2738, 2760) at 13-Sep-2013 14:40:16
Finish runing encode (mbh, keyframe-5, test2013, 4394, 4416) at 13-Sep-2013 14:40:16
Start runing encode (mbh, keyframe-5, test2013, 9201, 9223) at 13-Sep-2013 14:40:27
Finish runing encode (mbh, keyframe-5, test2013, 1864, 1886) at 13-Sep-2013 14:40:28
Start runing encode (mbh, keyframe-5, test2013, 9178, 9200) at 13-Sep-2013 14:40:28
Start runing encode (mbh, keyframe-5, test2013, 9224, 9246) at 13-Sep-2013 14:40:28
Finish runing encode (mbh, keyframe-5, test2013, 4440, 4462) at 13-Sep-2013 14:40:40
Start runing encode (mbh, keyframe-5, test2013, 9270, 9292) at 13-Sep-2013 14:40:42
Start runing encode (mbh, keyframe-5, test2013, 9247, 9269) at 13-Sep-2013 14:40:43
Finish runing encode (mbh, keyframe-5, test2013, 3543, 3565) at 13-Sep-2013 14:40:49
Finish runing encode (mbh, keyframe-5, test2013, 1565, 1587) at 13-Sep-2013 14:40:55
Finish runing encode (mbh, keyframe-5, test2013, 3083, 3105) at 13-Sep-2013 14:40:55
Start runing encode (mbh, keyframe-5, test2013, 9362, 9384) at 13-Sep-2013 14:40:57
Start runing encode (mbh, keyframe-5, test2013, 9293, 9315) at 13-Sep-2013 14:40:58
Start runing encode (mbh, keyframe-5, test2013, 9339, 9361) at 13-Sep-2013 14:40:58
Finish runing encode (mbh, keyframe-5, test2013, 8189, 8211) at 13-Sep-2013 14:40:58
Start runing encode (mbh, keyframe-5, test2013, 9316, 9338) at 13-Sep-2013 14:40:59
Finish runing encode (mbh, keyframe-5, test2013, 8327, 8349) at 13-Sep-2013 14:41:01
Finish runing encode (mbh, keyframe-5, test2013, 4647, 4669) at 13-Sep-2013 14:41:04
Finish runing encode (mbh, keyframe-5, test2013, 8396, 8418) at 13-Sep-2013 14:41:06
Start runing encode (mbh, keyframe-5, test2013, 9408, 9430) at 13-Sep-2013 14:41:13
Finish runing encode (mbh, keyframe-5, test2013, 3635, 3657) at 13-Sep-2013 14:41:18
Finish runing encode (mbh, keyframe-5, test2013, 3934, 3956) at 13-Sep-2013 14:41:19
Finish runing encode (mbh, keyframe-5, test2013, 5314, 5336) at 13-Sep-2013 14:41:26
Start runing encode (mbh, keyframe-5, test2013, 9431, 9453) at 13-Sep-2013 14:41:28

Finish runing encode (mbh, keyframe-5, test2013, 8051, 8073) at 13-Sep-2013 14:41:32
Finish runing encode (mbh, keyframe-5, test2013, 2600, 2622) at 13-Sep-2013 14:41:35
Finish runing encode (mbh, keyframe-5, test2013, 4417, 4439) at 13-Sep-2013 14:41:41
Start runing encode (mbh, keyframe-5, test2013, 9477, 9499) at 13-Sep-2013 14:41:42
Start runing encode (mbh, keyframe-5, test2013, 9546, 9568) at 13-Sep-2013 14:41:43
Start runing encode (mbh, keyframe-5, test2013, 9523, 9545) at 13-Sep-2013 14:41:43
Start runing encode (mbh, keyframe-5, test2013, 9454, 9476) at 13-Sep-2013 14:41:43

Finish runing encode (mbh, keyframe-5, test2013, 6004, 6026) at 13-Sep-2013 14:41:46
Finish runing encode (mbh, keyframe-5, test2013, 4049, 4071) at 13-Sep-2013 14:41:55
Start runing encode (mbh, keyframe-5, test2013, 9615, 9637) at 13-Sep-2013 14:41:57
Start runing encode (mbh, keyframe-5, test2013, 9569, 9591) at 13-Sep-2013 14:41:57
Finish runing encode (mbh, keyframe-5, test2013, 5452, 5474) at 13-Sep-2013 14:41:57
Start runing encode (mbh, keyframe-5, test2013, 9592, 9614) at 13-Sep-2013 14:41:58
Finish runing encode (mbh, keyframe-5, test2013, 5360, 5382) at 13-Sep-2013 14:42:05
Finish runing encode (mbh, keyframe-5, test2013, 8419, 8441) at 13-Sep-2013 14:42:07
Finish runing encode (mbh, keyframe-5, test2013, 4578, 4600) at 13-Sep-2013 14:42:07
Finish runing encode (mbh, keyframe-5, test2013, 8281, 8303) at 13-Sep-2013 14:42:11
Start runing encode (mbh, keyframe-5, test2013, 9661, 9683) at 13-Sep-2013 14:42:13
Start runing encode (mbh, keyframe-5, test2013, 9638, 9660) at 13-Sep-2013 14:42:14

Finish runing encode (mbh, keyframe-5, test2013, 4072, 4094) at 13-Sep-2013 14:42:17
Finish runing encode (mbh, keyframe-5, test2013, 5475, 5497) at 13-Sep-2013 14:42:21
Finish runing encode (mbh, keyframe-5, test2013, 5337, 5359) at 13-Sep-2013 14:42:26
Start runing encode (mbh, keyframe-5, test2013, 9730, 9752) at 13-Sep-2013 14:42:27
Start runing encode (mbh, keyframe-5, test2013, 9684, 9706) at 13-Sep-2013 14:42:27
Start runing encode (mbh, keyframe-5, test2013, 9753, 9775) at 13-Sep-2013 14:42:28
Start runing encode (mbh, keyframe-5, test2013, 9707, 9729) at 13-Sep-2013 14:42:28
Finish runing encode (mbh, keyframe-5, test2013, 8235, 8257) at 13-Sep-2013 14:42:37
Finish runing encode (mbh, keyframe-5, test2013, 7959, 7981) at 13-Sep-2013 14:42:38
Finish runing encode (mbh, keyframe-5, test2013, 5682, 5704) at 13-Sep-2013 14:42:39
Finish runing encode (mbh, keyframe-5, test2013, 8005, 8027) at 13-Sep-2013 14:42:42
Start runing encode (mbh, keyframe-5, test2013, 9822, 9844) at 13-Sep-2013 14:42:42
Start runing encode (mbh, keyframe-5, test2013, 9868, 9890) at 13-Sep-2013 14:42:42
Start runing encode (mbh, keyframe-5, test2013, 9776, 9798) at 13-Sep-2013 14:42:43
Start runing encode (mbh, keyframe-5, test2013, 9799, 9821) at 13-Sep-2013 14:42:43
Start runing encode (mbh, keyframe-5, test2013, 9891, 9913) at 13-Sep-2013 14:42:58
Finish runing encode (mbh, keyframe-5, test2013, 8649, 8671) at 13-Sep-2013 14:42:58
Start runing encode (mbh, keyframe-5, test2013, 9914, 9936) at 13-Sep-2013 14:42:58
Finish runing encode (mbh, keyframe-5, test2013, 4532, 4554) at 13-Sep-2013 14:43:02
Start runing encode (mbh, keyframe-5, test2013, 9937, 9959) at 13-Sep-2013 14:43:13
Finish runing encode (mbh, keyframe-5, test2013, 3198, 3220) at 13-Sep-2013 14:43:15
Finish runing encode (mbh, keyframe-5, test2013, 8465, 8487) at 13-Sep-2013 14:43:19
Finish runing encode (mbh, keyframe-5, test2013, 4601, 4623) at 13-Sep-2013 14:43:21
Start runing encode (mbh, keyframe-5, test2013, 9983, 10005) at 13-Sep-2013 14:43:28
Start runing encode (mbh, keyframe-5, test2013, 10006, 10028) at 13-Sep-2013 14:43:28
Start runing encode (mbh, keyframe-5, test2013, 9960, 9982) at 13-Sep-2013 14:43:28
Finish runing encode (mbh, keyframe-5, test2013, 4900, 4922) at 13-Sep-2013 14:43:34
Finish runing encode (mbh, keyframe-5, test2013, 8626, 8648) at 13-Sep-2013 14:43:34
Finish runing encode (mbh, keyframe-5, test2013, 5912, 5934) at 13-Sep-2013 14:43:41
Finish runing encode (mbh, keyframe-5, test2013, 5084, 5106) at 13-Sep-2013 14:43:41
Start runing encode (mbh, keyframe-5, test2013, 10052, 10074) at 13-Sep-2013 14:43:42
Start runing encode (mbh, keyframe-5, test2013, 10075, 10097) at 13-Sep-2013 14:43:43
Finish runing encode (mbh, keyframe-5, test2013, 8741, 8763) at 13-Sep-2013 14:43:43
Start runing encode (mbh, keyframe-5, test2013, 10029, 10051) at 13-Sep-2013 14:43:43
Finish runing encode (mbh, keyframe-5, test2013, 8258, 8280) at 13-Sep-2013 14:43:50
Finish runing encode (mbh, keyframe-5, test2013, 8028, 8050) at 13-Sep-2013 14:43:56
Start runing encode (mbh, keyframe-5, test2013, 10098, 10120) at 13-Sep-2013 14:43:57
Start runing encode (mbh, keyframe-5, test2013, 10144, 10166) at 13-Sep-2013 14:43:58
Finish runing encode (mbh, keyframe-5, test2013, 4716, 4738) at 13-Sep-2013 14:43:58
Start runing encode (mbh, keyframe-5, test2013, 10121, 10143) at 13-Sep-2013 14:43:58
Finish runing encode (mbh, keyframe-5, test2013, 9109, 9131) at 13-Sep-2013 14:44:03
Finish runing encode (mbh, keyframe-5, test2013, 7982, 8004) at 13-Sep-2013 14:44:10
Start runing encode (mbh, keyframe-5, test2013, 10190, 10212) at 13-Sep-2013 14:44:12
Finish runing encode (mbh, keyframe-5, test2013, 8672, 8694) at 13-Sep-2013 14:44:13
Start runing encode (mbh, keyframe-5, test2013, 10167, 10189) at 13-Sep-2013 14:44:13
Finish runing encode (mbh, keyframe-5, test2013, 5245, 5267) at 13-Sep-2013 14:44:15
Start runing encode (mbh, keyframe-5, test2013, 10213, 10235) at 13-Sep-2013 14:44:27
Start runing encode (mbh, keyframe-5, test2013, 10236, 10258) at 13-Sep-2013 14:44:27
