Start runing encode (mbh, subshot_060_1.0, dev11, 1117, 1152) at 05-Aug-2013 17:21:02
Finish runing encode (mbh, subshot_030_0.5, dev11, 29641, 29770) at 07-Aug-2013 06:00:24
Finish runing encode (mbh, subshot_030_0.5, dev11, 29121, 29250) at 07-Aug-2013 06:00:25
Start runing encode (mbh, subshot_030_0.5, dev11, 34191, 34320) at 07-Aug-2013 06:00:34
Start runing encode (mbh, subshot_030_0.5, dev11, 34061, 34190) at 07-Aug-2013 06:00:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 29251, 29380) at 07-Aug-2013 06:01:07
Start runing encode (mbh, subshot_030_0.5, dev11, 34321, 34450) at 07-Aug-2013 06:01:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 30291, 30420) at 07-Aug-2013 06:02:44
Finish runing encode (mbh, subshot_030_0.5, dev11, 29901, 30030) at 07-Aug-2013 06:02:47
Start runing encode (mbh, subshot_030_0.5, dev11, 34451, 34580) at 07-Aug-2013 06:02:49
Start runing encode (mbh, subshot_030_0.5, dev11, 34581, 34710) at 07-Aug-2013 06:03:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 30161, 30290) at 07-Aug-2013 06:03:10
Start runing encode (mbh, subshot_030_0.5, dev11, 34711, 34840) at 07-Aug-2013 06:03:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 30031, 30160) at 07-Aug-2013 06:03:50
Start runing encode (mbh, subshot_030_0.5, dev11, 34841, 34970) at 07-Aug-2013 06:04:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 31071, 31200) at 07-Aug-2013 06:04:15
Start runing encode (mbh, subshot_030_0.5, dev11, 34971, 35100) at 07-Aug-2013 06:04:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 30551, 30680) at 07-Aug-2013 06:04:29
Finish runing encode (mbh, subshot_030_0.5, dev11, 31591, 31720) at 07-Aug-2013 06:04:40
Start runing encode (mbh, subshot_030_0.5, dev11, 35101, 35230) at 07-Aug-2013 06:04:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 29381, 29510) at 07-Aug-2013 06:04:59
Start runing encode (mbh, subshot_030_0.5, dev11, 35231, 35360) at 07-Aug-2013 06:05:03
Finish runing encode (mbh, subshot_030_0.5, dev11, 31201, 31330) at 07-Aug-2013 06:05:31
Start runing encode (mbh, subshot_030_0.5, dev11, 35361, 35490) at 07-Aug-2013 06:05:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 30941, 31070) at 07-Aug-2013 06:05:42
Finish runing encode (mbh, subshot_030_0.5, dev11, 30421, 30550) at 07-Aug-2013 06:05:46
Finish runing encode (mbh, subshot_030_0.5, dev11, 31461, 31590) at 07-Aug-2013 06:05:48
Start runing encode (mbh, subshot_030_0.5, dev11, 35491, 35620) at 07-Aug-2013 06:05:49
Start runing encode (mbh, subshot_030_0.5, dev11, 35621, 35750) at 07-Aug-2013 06:05:50
Finish runing encode (mbh, subshot_030_0.5, dev11, 31721, 31850) at 07-Aug-2013 06:05:56
Start runing encode (mbh, subshot_030_0.5, dev11, 35881, 36010) at 07-Aug-2013 06:06:04
Start runing encode (mbh, subshot_030_0.5, dev11, 35751, 35880) at 07-Aug-2013 06:06:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 30681, 30810) at 07-Aug-2013 06:06:23
Finish runing encode (mbh, subshot_030_0.5, dev11, 30811, 30940) at 07-Aug-2013 06:06:29
Start runing encode (mbh, subshot_030_0.5, dev11, 36011, 36140) at 07-Aug-2013 06:06:49
Start runing encode (mbh, subshot_030_0.5, dev11, 36141, 36270) at 07-Aug-2013 06:07:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 31851, 31980) at 07-Aug-2013 06:07:33
Start runing encode (mbh, subshot_030_0.5, dev11, 36271, 36400) at 07-Aug-2013 06:07:48
Finish runing encode (mbh, subshot_030_0.5, dev11, 31981, 32110) at 07-Aug-2013 06:07:51
Finish runing encode (mbh, subshot_030_0.5, dev11, 31331, 31460) at 07-Aug-2013 06:07:56
Start runing encode (mbh, subshot_030_0.5, dev11, 36401, 36530) at 07-Aug-2013 06:08:04
Start runing encode (mbh, subshot_030_0.5, dev11, 36531, 36660) at 07-Aug-2013 06:08:33
Start runing encode (mbh, subshot_030_0.5, dev11, 36661, 36790) at 07-Aug-2013 06:09:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 32111, 32240) at 07-Aug-2013 06:10:01
Start runing encode (mbh, subshot_030_0.5, dev11, 36791, 36920) at 07-Aug-2013 06:10:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 32241, 32370) at 07-Aug-2013 06:10:39
Finish runing encode (mbh, subshot_030_0.5, dev11, 32501, 32630) at 07-Aug-2013 06:10:48
Start runing encode (mbh, subshot_030_0.5, dev11, 36921, 37050) at 07-Aug-2013 06:10:50
Start runing encode (mbh, subshot_030_0.5, dev11, 37051, 37180) at 07-Aug-2013 06:11:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 32371, 32500) at 07-Aug-2013 06:11:35
Start runing encode (mbh, subshot_030_0.5, dev11, 37181, 37310) at 07-Aug-2013 06:11:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 32891, 33020) at 07-Aug-2013 06:12:14
Start runing encode (mbh, subshot_030_0.5, dev11, 37311, 37440) at 07-Aug-2013 06:12:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 32631, 32760) at 07-Aug-2013 06:12:37
Start runing encode (mbh, subshot_030_0.5, dev11, 37441, 37570) at 07-Aug-2013 06:12:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 33021, 33150) at 07-Aug-2013 06:13:03
Start runing encode (mbh, subshot_030_0.5, dev11, 37571, 37700) at 07-Aug-2013 06:13:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 32761, 32890) at 07-Aug-2013 06:13:53
Start runing encode (mbh, subshot_030_0.5, dev11, 37701, 37830) at 07-Aug-2013 06:14:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 33151, 33280) at 07-Aug-2013 06:15:44
Start runing encode (mbh, subshot_030_0.5, dev11, 37831, 37960) at 07-Aug-2013 06:15:50
Finish runing encode (mbh, subshot_030_0.5, dev11, 33281, 33410) at 07-Aug-2013 06:16:53
Start runing encode (mbh, subshot_030_0.5, dev11, 37961, 38090) at 07-Aug-2013 06:17:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 33671, 33800) at 07-Aug-2013 06:17:57
Finish runing encode (mbh, subshot_030_0.5, dev11, 33541, 33670) at 07-Aug-2013 06:17:59
Start runing encode (mbh, subshot_030_0.5, dev11, 38221, 38350) at 07-Aug-2013 06:18:04
Start runing encode (mbh, subshot_030_0.5, dev11, 38091, 38220) at 07-Aug-2013 06:18:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 33411, 33540) at 07-Aug-2013 06:18:12
Start runing encode (mbh, subshot_030_0.5, dev11, 38351, 38480) at 07-Aug-2013 06:18:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 34061, 34190) at 07-Aug-2013 06:19:17
Finish runing encode (mbh, subshot_030_0.5, dev11, 34191, 34320) at 07-Aug-2013 06:19:30
Start runing encode (mbh, subshot_030_0.5, dev11, 38611, 38740) at 07-Aug-2013 06:19:34
Start runing encode (mbh, subshot_030_0.5, dev11, 38481, 38610) at 07-Aug-2013 06:19:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 34321, 34450) at 07-Aug-2013 06:20:28
Start runing encode (mbh, subshot_030_0.5, dev11, 38741, 38870) at 07-Aug-2013 06:20:35
Finish runing encode (mbh, subshot_030_0.5, dev11, 33801, 33930) at 07-Aug-2013 06:21:51
Start runing encode (mbh, subshot_030_0.5, dev11, 38871, 39000) at 07-Aug-2013 06:22:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 34581, 34710) at 07-Aug-2013 06:22:48
Start runing encode (mbh, subshot_030_0.5, dev11, 39001, 39130) at 07-Aug-2013 06:23:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 34711, 34840) at 07-Aug-2013 06:23:45
Start runing encode (mbh, subshot_030_0.5, dev11, 39131, 39260) at 07-Aug-2013 06:23:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 33931, 34060) at 07-Aug-2013 06:24:08
Start runing encode (mbh, subshot_030_0.5, dev11, 39261, 39390) at 07-Aug-2013 06:24:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 34971, 35100) at 07-Aug-2013 06:24:28
Start runing encode (mbh, subshot_030_0.5, dev11, 39391, 39520) at 07-Aug-2013 06:24:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 35101, 35230) at 07-Aug-2013 06:24:42
Finish runing encode (mbh, subshot_030_0.5, dev11, 34841, 34970) at 07-Aug-2013 06:24:44
Start runing encode (mbh, subshot_030_0.5, dev11, 39521, 39650) at 07-Aug-2013 06:24:49
Start runing encode (mbh, subshot_030_0.5, dev11, 39651, 39780) at 07-Aug-2013 06:24:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 34451, 34580) at 07-Aug-2013 06:25:12
Start runing encode (mbh, subshot_030_0.5, dev11, 39781, 39910) at 07-Aug-2013 06:25:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 35361, 35490) at 07-Aug-2013 06:25:32
Start runing encode (mbh, subshot_030_0.5, dev11, 39911, 40040) at 07-Aug-2013 06:25:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 35491, 35620) at 07-Aug-2013 06:26:01
Finish runing encode (mbh, subshot_030_0.5, dev11, 35231, 35360) at 07-Aug-2013 06:26:10
Start runing encode (mbh, subshot_030_0.5, dev11, 40041, 40170) at 07-Aug-2013 06:26:19
Start runing encode (mbh, subshot_030_0.5, dev11, 40171, 40300) at 07-Aug-2013 06:26:20
Finish runing encode (mbh, subshot_030_0.5, dev11, 35621, 35750) at 07-Aug-2013 06:26:56
Start runing encode (mbh, subshot_030_0.5, dev11, 40301, 40430) at 07-Aug-2013 06:27:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 35881, 36010) at 07-Aug-2013 06:27:12
Finish runing encode (mbh, subshot_030_0.5, dev11, 35751, 35880) at 07-Aug-2013 06:27:18
Start runing encode (mbh, subshot_030_0.5, dev11, 40431, 40560) at 07-Aug-2013 06:27:19
Start runing encode (mbh, subshot_030_0.5, dev11, 40561, 40690) at 07-Aug-2013 06:27:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 36141, 36270) at 07-Aug-2013 06:27:55
Start runing encode (mbh, subshot_030_0.5, dev11, 40691, 40820) at 07-Aug-2013 06:28:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 36661, 36790) at 07-Aug-2013 06:29:15
Start runing encode (mbh, subshot_030_0.5, dev11, 40821, 40950) at 07-Aug-2013 06:29:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 36531, 36660) at 07-Aug-2013 06:29:25
Finish runing encode (mbh, subshot_030_0.5, dev11, 36401, 36530) at 07-Aug-2013 06:29:30
Start runing encode (mbh, subshot_030_0.5, dev11, 40951, 41080) at 07-Aug-2013 06:29:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 36011, 36140) at 07-Aug-2013 06:29:34
Start runing encode (mbh, subshot_030_0.5, dev11, 41211, 41340) at 07-Aug-2013 06:29:49
Start runing encode (mbh, subshot_030_0.5, dev11, 41081, 41210) at 07-Aug-2013 06:29:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 37051, 37180) at 07-Aug-2013 06:30:16
Finish runing encode (mbh, subshot_030_0.5, dev11, 36271, 36400) at 07-Aug-2013 06:30:24
Start runing encode (mbh, subshot_030_0.5, dev11, 41341, 41470) at 07-Aug-2013 06:30:48
Finish runing encode (mbh, subshot_030_0.5, dev11, 36921, 37050) at 07-Aug-2013 06:30:57
Start runing encode (mbh, subshot_030_0.5, dev11, 41471, 41600) at 07-Aug-2013 06:31:04
Start runing encode (mbh, subshot_030_0.5, dev11, 41601, 41730) at 07-Aug-2013 06:31:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 37441, 37570) at 07-Aug-2013 06:31:52
Start runing encode (mbh, subshot_030_0.5, dev11, 41731, 41860) at 07-Aug-2013 06:32:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 37571, 37700) at 07-Aug-2013 06:33:01
Finish runing encode (mbh, subshot_030_0.5, dev11, 37311, 37440) at 07-Aug-2013 06:33:17
Start runing encode (mbh, subshot_030_0.5, dev11, 41861, 41990) at 07-Aug-2013 06:33:19
Start runing encode (mbh, subshot_030_0.5, dev11, 41991, 42120) at 07-Aug-2013 06:33:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 36791, 36920) at 07-Aug-2013 06:34:02
Finish runing encode (mbh, subshot_030_0.5, dev11, 37181, 37310) at 07-Aug-2013 06:34:11
Start runing encode (mbh, subshot_030_0.5, dev11, 42121, 42250) at 07-Aug-2013 06:34:19
Start runing encode (mbh, subshot_030_0.5, dev11, 42251, 42380) at 07-Aug-2013 06:34:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 37831, 37960) at 07-Aug-2013 06:36:18
Start runing encode (mbh, subshot_030_0.5, dev11, 42381, 42510) at 07-Aug-2013 06:36:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 37701, 37830) at 07-Aug-2013 06:36:56
Finish runing encode (mbh, subshot_030_0.5, dev11, 37961, 38090) at 07-Aug-2013 06:37:01
Finish runing encode (mbh, subshot_030_0.5, dev11, 38091, 38220) at 07-Aug-2013 06:37:01
Start runing encode (mbh, subshot_030_0.5, dev11, 42641, 42770) at 07-Aug-2013 06:37:04
Start runing encode (mbh, subshot_030_0.5, dev11, 42511, 42640) at 07-Aug-2013 06:37:04
Start runing encode (mbh, subshot_030_0.5, dev11, 42771, 42900) at 07-Aug-2013 06:37:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 38351, 38480) at 07-Aug-2013 06:38:00
Start runing encode (mbh, subshot_030_0.5, dev11, 42901, 43030) at 07-Aug-2013 06:38:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 38221, 38350) at 07-Aug-2013 06:39:55
Start runing encode (mbh, subshot_030_0.5, dev11, 43031, 43160) at 07-Aug-2013 06:40:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 38611, 38740) at 07-Aug-2013 06:40:54
Start runing encode (mbh, subshot_030_0.5, dev11, 43161, 43290) at 07-Aug-2013 06:41:05
Finish runing encode (mbh, subshot_030_0.5, dev11, 38871, 39000) at 07-Aug-2013 06:41:15
Start runing encode (mbh, subshot_030_0.5, dev11, 43291, 43420) at 07-Aug-2013 06:41:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 38481, 38610) at 07-Aug-2013 06:41:38
Start runing encode (mbh, subshot_030_0.5, dev11, 43421, 43550) at 07-Aug-2013 06:41:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 38741, 38870) at 07-Aug-2013 06:42:15
Start runing encode (mbh, subshot_030_0.5, dev11, 43551, 43680) at 07-Aug-2013 06:42:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 39131, 39260) at 07-Aug-2013 06:43:13
Start runing encode (mbh, subshot_030_0.5, dev11, 43681, 43810) at 07-Aug-2013 06:43:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 39391, 39520) at 07-Aug-2013 06:44:04
Start runing encode (mbh, subshot_030_0.5, dev11, 43811, 43940) at 07-Aug-2013 06:44:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 39001, 39130) at 07-Aug-2013 06:44:52
Start runing encode (mbh, subshot_030_0.5, dev11, 43941, 44070) at 07-Aug-2013 06:45:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 39651, 39780) at 07-Aug-2013 06:45:10
Finish runing encode (mbh, subshot_030_0.5, dev11, 40041, 40170) at 07-Aug-2013 06:45:13
Start runing encode (mbh, subshot_030_0.5, dev11, 44201, 44330) at 07-Aug-2013 06:45:19
Start runing encode (mbh, subshot_030_0.5, dev11, 44071, 44200) at 07-Aug-2013 06:45:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 39911, 40040) at 07-Aug-2013 06:45:30
Start runing encode (mbh, subshot_030_0.5, dev11, 44331, 44460) at 07-Aug-2013 06:45:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 40301, 40430) at 07-Aug-2013 06:46:06
Start runing encode (mbh, subshot_030_0.5, dev11, 44461, 44590) at 07-Aug-2013 06:46:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 39781, 39910) at 07-Aug-2013 06:46:28
Start runing encode (mbh, subshot_030_0.5, dev11, 44591, 44720) at 07-Aug-2013 06:46:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 40561, 40690) at 07-Aug-2013 06:46:36
Start runing encode (mbh, subshot_030_0.5, dev11, 44721, 44850) at 07-Aug-2013 06:46:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 40171, 40300) at 07-Aug-2013 06:47:17
Start runing encode (mbh, subshot_030_0.5, dev11, 44851, 44980) at 07-Aug-2013 06:47:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 41081, 41210) at 07-Aug-2013 06:49:06
Start runing encode (mbh, subshot_030_0.5, dev11, 44981, 45110) at 07-Aug-2013 06:49:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 41211, 41340) at 07-Aug-2013 06:49:32
Finish runing encode (mbh, subshot_030_0.5, dev11, 39521, 39650) at 07-Aug-2013 06:49:32
Finish runing encode (mbh, subshot_030_0.5, dev11, 40691, 40820) at 07-Aug-2013 06:49:44
Start runing encode (mbh, subshot_030_0.5, dev11, 45241, 45370) at 07-Aug-2013 06:49:49
Start runing encode (mbh, subshot_030_0.5, dev11, 45111, 45240) at 07-Aug-2013 06:49:49
Start runing encode (mbh, subshot_030_0.5, dev11, 45371, 45500) at 07-Aug-2013 06:49:50
Finish runing encode (mbh, subshot_030_0.5, dev11, 39261, 39390) at 07-Aug-2013 06:50:10
Start runing encode (mbh, subshot_030_0.5, dev11, 45501, 45630) at 07-Aug-2013 06:50:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 40431, 40560) at 07-Aug-2013 06:50:33
Start runing encode (mbh, subshot_030_0.5, dev11, 45631, 45760) at 07-Aug-2013 06:50:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 41341, 41470) at 07-Aug-2013 06:51:13
Start runing encode (mbh, subshot_030_0.5, dev11, 45761, 45890) at 07-Aug-2013 06:51:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 40951, 41080) at 07-Aug-2013 06:51:40
Start runing encode (mbh, subshot_030_0.5, dev11, 45891, 46020) at 07-Aug-2013 06:51:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 41601, 41730) at 07-Aug-2013 06:52:13
Start runing encode (mbh, subshot_030_0.5, dev11, 46021, 46150) at 07-Aug-2013 06:52:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 41731, 41860) at 07-Aug-2013 06:52:32
Finish runing encode (mbh, subshot_030_0.5, dev11, 41861, 41990) at 07-Aug-2013 06:52:38
Start runing encode (mbh, subshot_030_0.5, dev11, 46151, 46280) at 07-Aug-2013 06:52:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 41471, 41600) at 07-Aug-2013 06:53:12
Start runing encode (mbh, subshot_030_0.5, dev11, 46281, 46410) at 07-Aug-2013 06:53:19
Start runing encode (mbh, subshot_030_0.5, dev11, 46411, 46540) at 07-Aug-2013 06:53:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 40821, 40950) at 07-Aug-2013 06:55:22
Start runing encode (mbh, subshot_030_0.5, dev11, 46541, 46670) at 07-Aug-2013 06:55:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 41991, 42120) at 07-Aug-2013 06:55:36
Finish runing encode (mbh, subshot_030_0.5, dev11, 42251, 42380) at 07-Aug-2013 06:55:38
Start runing encode (mbh, subshot_030_0.5, dev11, 46671, 46800) at 07-Aug-2013 06:55:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 42381, 42510) at 07-Aug-2013 06:56:48
Start runing encode (mbh, subshot_030_0.5, dev11, 46931, 47060) at 07-Aug-2013 06:57:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 43681, 43810) at 07-Aug-2013 06:58:50
Start runing encode (mbh, subshot_030_0.5, dev11, 47061, 47190) at 07-Aug-2013 06:59:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 42641, 42770) at 07-Aug-2013 06:59:40
Start runing encode (mbh, subshot_030_0.5, dev11, 47191, 47320) at 07-Aug-2013 06:59:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 42121, 42250) at 07-Aug-2013 07:00:30
Finish runing encode (mbh, subshot_030_0.5, dev11, 42511, 42640) at 07-Aug-2013 07:00:33
Start runing encode (mbh, subshot_030_0.5, dev11, 47321, 47450) at 07-Aug-2013 07:00:35
Finish runing encode (mbh, subshot_030_0.5, dev11, 43291, 43420) at 07-Aug-2013 07:00:48
Start runing encode (mbh, subshot_030_0.5, dev11, 47451, 47580) at 07-Aug-2013 07:00:49
Start runing encode (mbh, subshot_030_0.5, dev11, 47581, 47710) at 07-Aug-2013 07:01:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 43811, 43940) at 07-Aug-2013 07:01:39
Finish runing encode (mbh, subshot_030_0.5, dev11, 43421, 43550) at 07-Aug-2013 07:01:46
Start runing encode (mbh, subshot_030_0.5, dev11, 47841, 47970) at 07-Aug-2013 07:01:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 42901, 43030) at 07-Aug-2013 07:01:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 43031, 43160) at 07-Aug-2013 07:02:04
Start runing encode (mbh, subshot_030_0.5, dev11, 47971, 48100) at 07-Aug-2013 07:02:04
Start runing encode (mbh, subshot_030_0.5, dev11, 48101, 48230) at 07-Aug-2013 07:02:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 43161, 43290) at 07-Aug-2013 07:03:03
Start runing encode (mbh, subshot_030_0.5, dev11, 48231, 48360) at 07-Aug-2013 07:03:19
Finish runing encode (mbh, subshot_030_0.5, dev11, 42771, 42900) at 07-Aug-2013 07:03:29
Start runing encode (mbh, subshot_030_0.5, dev11, 48361, 48490) at 07-Aug-2013 07:03:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 43941, 44070) at 07-Aug-2013 07:04:27
Start runing encode (mbh, subshot_030_0.5, dev11, 48491, 48620) at 07-Aug-2013 07:04:34
Finish runing encode (mbh, subshot_030_0.5, dev11, 44201, 44330) at 07-Aug-2013 07:04:49
Start runing encode (mbh, subshot_030_0.5, dev11, 48621, 48750) at 07-Aug-2013 07:05:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 43551, 43680) at 07-Aug-2013 07:05:04
Finish runing encode (mbh, subshot_030_0.5, dev11, 44071, 44200) at 07-Aug-2013 07:05:06
Finish runing encode (mbh, subshot_030_0.5, dev11, 44461, 44590) at 07-Aug-2013 07:05:16
Finish runing encode (mbh, subshot_030_0.5, dev11, 44331, 44460) at 07-Aug-2013 07:05:16
Start runing encode (mbh, subshot_030_0.5, dev11, 48881, 49010) at 07-Aug-2013 07:05:19
Start runing encode (mbh, subshot_030_0.5, dev11, 48751, 48880) at 07-Aug-2013 07:05:19
Start runing encode (mbh, subshot_030_0.5, dev11, 49011, 49140) at 07-Aug-2013 07:05:34
Start runing encode (mbh, subshot_030_0.5, dev11, 49141, 49270) at 07-Aug-2013 07:05:49
Finish runing encode (mbh, subshot_030_0.5, dev11, 44721, 44850) at 07-Aug-2013 07:08:58
